ASSET,TYPE,TYPOLOGY,UNIQUE ID,INDEX,PHASE,PRECINCT,PARKING RATIO,PODIUM HEIGHT,TYPICAL FLOOR HEIGHT,PERMANENT SEATING,TEMPORARY SEATING,PUBLIC REALM,LEVEL,RATIO VALUES,PLOT,SUB-PLOT,EFFICIENCY,PARKING FORMULA,RESIDENTIAL POPULATION,AVG UNIT,GFA,TOTAL KEYS,EMPLOYEE RATE,AREA,CUSTOM COUNT,VISITOR RATE,GFA* EMPLOYEE RATE,SEATS*EMPLOYEE RATE,GLA*EMPLOYEE RATE,TOTAL SEATS,BUA,*TOTAL KEYS*EMPLOYEE RATE,NLA,GLA,*CUSTOM COUNT * EMPLOYEE RATE,EMPLOYEE RATE * (GFA*VISITOR RATE),EMPLOYEE TOTALS,GFA*VISITOR RATE,EMPLOYEE TOTAL*VISITOR RATE,RESI RATE * VISITOR RATE,TOTAL KEYS * VISITOR RATE,TOTAL SEATS * VISITOR RATE,GLA * VISITOR RATE,VISITOR TOTALS,*RESIDENTIAL TOTALS,*POPULATION TOTALS,BUILDING FOOTPRINT,PARKING AVAILABLE,QQ_1E_DETAILED RESID POP.TOTAL RESID POPULATION,QQ_1E_DETAILED RESID POP.NEW RESI *RATE,QQ_1E_DETAILED RESID POP.TOTAL RESIDENTIAL UNITS,MERGED TOTAL VISITORS,SUB PLOT AREA,CAPACITY,AVERAGE ROOM UNIT,TOTAL UNITS/KEYS,PARKING REQUIRED,CITY DISTRICT,*DETAILED RESI POPULATION,MERGED SUB-PLOT
HOTEL,MIDSCALE HOTEL 3*,H31MSH,CC-040-02_A,CC-040-02_A-2305-MIDSCALE 5F-H31MSH,5,CITY NORTH PRECINCT 03,0,6.5,3.5,0,0,No,MIDSCALE 5F,0,CC-040,02,0.75,TOTAL KEYS*0.24,0,58,2305,40,0.6,2305,1,1.5,,,,0,2305,24,1728.75,1729,,,24,,,,60,0,,60,0,84,0,0,,,,60,0,0,58,39.74137931,9.537931034,CITY NORTH,,CC-040-02
HOTEL,MIDSCALE HOTEL 3*,H31MSH,CC-040-02_A,CC-040-02_A-2305-MIDSCALE 6F-H31MSH,5,CITY NORTH PRECINCT 03,0,6.5,3.5,0,0,No,MIDSCALE 6F,0,CC-040,02,0.75,TOTAL KEYS*0.24,0,58,2305,40,0.6,2305,1,1.5,,,,0,2305,24,1728.75,1729,,,24,,,,60,0,,60,0,84,0,0,,,,60,0,0,58,39.74137931,9.537931034,CITY NORTH,,CC-040-02
PARKING,PARKING PODIUM,PP,CC-040-02_A,CC-040-02_A-6522-GA LEVEL PARKING B1-PP,5,CITY NORTH PRECINCT 03,0,3.25,3.25,0,0,No,GA LEVEL PARKING B1,0.02381,CC-040,02,0,NO PROVISION,0,0,0,,0,6522,1,0,,,,0,6522,,0,0,,,0,,,,,0,,0,0,0,0,155.28882,,,,0,0,0,0,,0,CITY NORTH,,CC-040-02
PARKING,PARKING PODIUM,PP,CC-040-02_A,CC-040-02_A-135-GA LEVEL AOD-PP,5,CITY NORTH PRECINCT 03,0,3.25,3.25,0,0,No,GA LEVEL AOD,0.02381,CC-040,02,0,NO PROVISION,0,0,0,,0,135,1,0,,,,0,135,,0,0,,,0,,,,,0,,0,0,0,135,3.21435,,,,0,135,0,0,,0,CITY NORTH,,CC-040-02
PLAZA,PLAZA X,PLX,CC-040-02_A,CC-040-02_A-1490-GA LEVEL AOD-PLX,5,CITY NORTH PRECINCT 03,0,0,0,0,0,Yes,GA LEVEL AOD,0,CC-040,02,0,NO PROVISION,0,0,0,,0,1490,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,,,,0,1490,0,0,,0,CITY NORTH,,CC-040-02
PLAZA,PLAZA X,PLX,CC-040-02_A,CC-040-02_A-1080-GA LEVEL AOD-PLX,5,CITY NORTH PRECINCT 03,0,0,0,0,0,Yes,GA LEVEL AOD,0,CC-040,02,0,NO PROVISION,0,0,0,,0,1080,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,,,,0,1080,0,0,,0,CITY NORTH,,CC-040-02
RETAIL,PODIUM RETAIL,RETA,CC-040-02_A,CC-040-02_A-1148-GA LEVEL AOD-RETA,5,CITY NORTH PRECINCT 03,0,6.5,3.5,0,0,No,GA LEVEL AOD,0.01,CC-040,02,1,NO PROVISION,0,0,1148,,0.017,1148,1,0.185,20,,,0,1148,,1148,1148,,,20,212.38,,,,0,,212,0,232,1148,0,,,,212,1148,0,0,,0,CITY NORTH,,CC-040-02
UTILITY,LOGISTICS HUB,LH,CC-040-03_A,CC-040-03_A-275-GA LEVEL AOD-LH,5,CITY NORTH PRECINCT 03,0,0,0,0,0,No,GA LEVEL AOD,0,CC-040,03,1,NO PROVISION,0,0,275,,1,275,1,1,,,,0,275,,275,275,1,,1,,1,,,0,,1,0,2,275,0,,,,1,275,0,0,,0,CITY NORTH,,CC-040-03
PARKING,PARKING BASEMENT,PB,CC-040-03_A,CC-040-03_A-3828-GA LEVEL PARKING B2-PB,5,CITY NORTH PRECINCT 03,0,0,0,0,0,No,GA LEVEL PARKING B2,0.02381,CC-040,03,0,NO PROVISION,0,0,0,,0,3828,1,0,,,,0,3828,,0,0,,,0,,,,,0,,0,0,0,0,91.14468,,,,0,0,0,0,,0,CITY NORTH,,CC-040-03
PARKING,PARKING BASEMENT,PB,CC-040-03_A,CC-040-03_A-3828-GA LEVEL PARKING B1-PB,5,CITY NORTH PRECINCT 03,0,0,0,0,0,No,GA LEVEL PARKING B1,0.02381,CC-040,03,0,NO PROVISION,0,0,0,,0,3828,1,0,,,,0,3828,,0,0,,,0,,,,,0,,0,0,0,0,91.14468,,,,0,0,0,0,,0,CITY NORTH,,CC-040-03
PARKING,PARKING PODIUM,PP,CC-040-03_A,CC-040-03_A-794-GA LEVEL AOD-PP,5,CITY NORTH PRECINCT 03,0,3.25,3.25,0,0,No,GA LEVEL AOD,0.02381,CC-040,03,0,NO PROVISION,0,0,0,,0,794,1,0,,,,0,794,,0,0,,,0,,,,,0,,0,0,0,794,18.90514,,,,0,794,0,0,,0,CITY NORTH,,CC-040-03
PARKING,PARKING PODIUM,PP,CC-040-03_A,CC-040-03_A-794-GA LEVEL 1.5-PP,5,CITY NORTH PRECINCT 03,0,3.25,3.25,0,0,No,GA LEVEL 1.5,0.02381,CC-040,03,0,NO PROVISION,0,0,0,,0,794,1,0,,,,0,794,,0,0,,,0,,,,,0,,0,0,0,0,18.90514,,,,0,0,0,0,,0,CITY NORTH,,CC-040-03
PLAZA,PLAZA X,PLX,CC-040-03_A,CC-040-03_A-743-GA LEVEL AOD-PLX,5,CITY NORTH PRECINCT 03,0,0,0,0,0,Yes,GA LEVEL AOD,0,CC-040,03,0,NO PROVISION,0,0,0,,0,743,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,12.32070701,0.616035351,4.249498624,0.616035351,743,0,0,,0,CITY NORTH,,CC-040-03
PLAZA,PLAZA X,PLX,CC-040-03_A,CC-040-03_A-8131-GA LEVEL AOD-PLX,5,CITY NORTH PRECINCT 03,0,0,0,0,0,Yes,GA LEVEL AOD,0,CC-040,03,0,NO PROVISION,0,0,0,,0,8131,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,,,,0,8131,0,0,,0,CITY NORTH,,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-743-GA LEVEL AOD-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,GA LEVEL AOD,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,616.69,,0.002,743,1,0.05,1,,,0,743,,505.6858,587,,,1,,,2804.25,,0,,0,0,1,743,0,12.32070701,0.616035351,4.249498624,0.616035351,743,0,120,4.249498624,5.481853225,CITY NORTH,12.32070701,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-3476-RESA 2F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 2F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,2885.08,,0.002,3476,1,0.05,7,,,0,3476,,2365.7656,2744,,,7,,,2804.25,,0,,0,0,7,0,0,57.64034668,2.882017334,19.88056153,2.882017334,0,0,120,19.88056153,25.64592437,CITY NORTH,57.64034668,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-3476-RESA 3F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 3F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,2885.08,,0.002,3476,1,0.05,7,,,0,3476,,2365.7656,2744,,,7,,,2804.25,,0,,0,0,7,0,0,57.64034668,2.882017334,19.88056153,2.882017334,0,0,120,19.88056153,25.64592437,CITY NORTH,57.64034668,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-3476-RESA 4F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 4F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,2885.08,,0.002,3476,1,0.05,7,,,0,3476,,2365.7656,2744,,,7,,,2804.25,,0,,0,0,7,0,0,57.64034668,2.882017334,19.88056153,2.882017334,0,0,120,19.88056153,25.64592437,CITY NORTH,57.64034668,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-3476-RESA 5F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 5F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,2885.08,,0.002,3476,1,0.05,7,,,0,3476,,2365.7656,2744,,,7,,,2804.25,,0,,0,0,7,0,0,57.64034668,2.882017334,19.88056153,2.882017334,0,0,120,19.88056153,25.64592437,CITY NORTH,57.64034668,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-3476-RESA 6F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 6F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,2885.08,,0.002,3476,1,0.05,7,,,0,3476,,2365.7656,2744,,,7,,,2804.25,,0,,0,0,7,0,0,57.64034668,2.882017334,19.88056153,2.882017334,0,0,120,19.88056153,25.64592437,CITY NORTH,57.64034668,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-3476-RESA 7F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 7F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,2885.08,,0.002,3476,1,0.05,7,,,0,3476,,2365.7656,2744,,,7,,,2804.25,,0,,0,0,7,0,0,57.64034668,2.882017334,19.88056153,2.882017334,0,0,120,19.88056153,25.64592437,CITY NORTH,57.64034668,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 8F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 8F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 9F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 9F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 10F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 10F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 11F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 11F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-GA LEVEL 12-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,GA LEVEL 12,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 13F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 13F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 14F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 14F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 15F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 15F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 16F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 16F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 17F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 17F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 18F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 18F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 19F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 19F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 20F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 20F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 21F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 21F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 22F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 22F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 23F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 23F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 24F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 24F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 25F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 25F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 26F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 26F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 27F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 27F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 28F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 28F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 29F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 29F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 30F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 30F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 31F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 31F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 32F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 32F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 33F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 33F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 34F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 34F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 35F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 35F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 36F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 36F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 37F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 37F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 38F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 38F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 39F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 39F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 40F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 40F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 41F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 41F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
RESIDENTIAL,TOWER,RESA,CC-040-03_A,CC-040-03_A-576-RESA 42F-RESA,5,CITY NORTH PRECINCT 03,0,6.5,4,0,0,No,RESA 42F,1.29,CC-040,03,0.82,TOTAL UNITS*1.29,56085,120,478.08,,0.002,576,1,0.05,1,,,0,576,,392.0256,455,,,1,,,2804.25,,0,,0,0,1,0,0,9.551449852,0.477572493,3.294362325,0.477572493,0,0,120,3.294362325,4.249727399,CITY NORTH,9.551449852,CC-040-03
