Unique Data Identification,Material Classification,,Commentary,,,Boundary,,,Quantity and Units,,,,,,Carbon sequestration (e.g. for Timber),,,Embodied Carbon,,Wider EN 15804 Impacts (Beyond scope of current ICE DB),,,,,,,,,,,,,,,,,,,,,,,Non-EN 15804 Impacts,,,,,,,,Data Quality,,,,,,,,,Statistical Analysis,,,,,,,,Version Control,,Misc,,,,,,,,,,User Editable Fields,,,,,,,,,,,,,
Unique ID,Material,Sub-material,Placeholder,ICE DB Name,Comments,Boundaries,Module D,Wider lifecycle notes,Quantity of declared unit,Units of declared unit,Weight per declared unit - kg,Density of material - kg per m3,Density range - low - kg per m3,Density Range - high - kg per m3,Carbon sequestration included?,Carbon Storage Amount (Kg CO2 per unit),Carbon Storage Notes,Embodied Carbon (kg CO2e per declared unit),Embodied Carbon per kg (kg CO2e per kg),Depletion potential of the stratospheric ozone layer. ODP kg CFC 11,Acidification potential of soil and water. AP kg SO2 equiv,Eutrophication potential. EP kg (PO4)3-,Formation potential of tropospheric ozone. POCP kg Ethene,Abiotic depletion potential (ADP-elements) for non-fossil resources kg Sb equiv,"Abiotic depletion potential (ADP-fossil fuels) for fossil resources MJ. net calorific
value",PERE Use of renewable primary energy excluding renewable primary energy used as raw materials - MJ,PERM Use of renewable primary energy resources used as raw materials - MJ,"PERT Total use of renewable primary energy resources (primary energy
and primary energy resources used as raw materials)
MJ. net calorific
value",PENRE Use of non-renewable primary energy excluding non-renewable primary energy used as raw materials - MJ,PENRM Use of non-renewable primary energy resources used as raw materials - MJ,"RENRT Total use of non-renewable primary energy resources (primary energy
and primary energy resources used as raw materials)
MJ. net calorific
value",Secondary Materials - kg,Use of renewable secondary fuels - MJ NCV,Use of non-renewable secondary fuels - MJ NCV,Net fresh water (inputs minus outputs)  - kg,Hazardous waste generated - kg,Non-hazardous waste generated - kg,Radioactive waste disposed - kg,Components for reuse - kg,Materials for recycling - kg,Materials for energy recovery - kg,Exported Energy - MJ,Renewable (biomass) - MJ,Renewable (solar. wind. hydroelectric. and geothermal) - MJ,Electricity Input (MJ/Kg),Non-renewable fossil - MJ,Non-renewable nuclear - MJ,Non-renewable material resources  - kg,Renewable material resources - kg,Smog creation potential - kg O₃ eq,DQI Method (Max 5),DQI Assurance  (Max 5),DQI Temporal  (Max 5),DQI Geographic  (Max 5),DQI Transparency  (Max 5),DQI Datapoint Total (Max 25),DQI Sample Size  - Only applicable to calculated averages (Max 10),DQI Total - %  (Max 100%),Placeholder,Statistical analysis available,Sample - data points,Average Embodied Carbon - kg CO2e per kg,St dev,Min,Max,Placeholder,Placeholder,ICE DB Version,Date last updated,"Fraction Recycled, if applicable",Custom mat field 1,Custom mat field 2,Custom mat field 3,Physical Form,Placeholder,Placeholder,Placeholder,Placeholder,Placeholder,User editable column heading 1,User editable column heading 2,User editable column heading 3,User editable column heading 4,User editable column heading 5,User editable column heading 6,User editable column heading 7,User editable column heading 8,User editable column heading 9,User editable column heading 10,,,,
d659fa1d-56ed-472d-8614-3112403ee65f,Aluminium,"Aluminium, General",,"Aluminium, China","This data has been derived from the world aluminium LCA's. They have produced LCA reports for Europe, North America and worldwide aluminium. Modelled at worldwide average scrap input of 31%, to avoid market distortions. Modelled with 25.6% extrusions, 55.7% rolled and 18.7% castings. Module D = -10.25 kg CO2e per unit. EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered.",Cradle to gate,-10.25 ," EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered. ",1,kg,13,2750,,,,,,14.59356866,1.1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,1.00,14.59,,,,,,V3.0 Beta,May-19,31% scrap input,,,,,,,,,,,,,,,,,,,,,,,
e017361b-9303-4cf3-bc0e-3e6899757314,Aluminium,"Aluminium, General",,"Aluminium, Japan","This data has been derived from the world aluminium LCA's. They have produced LCA reports for Europe, North America and worldwide aluminium. Modelled at worldwide average scrap input of 31%, to avoid market distortions. Modelled with 25.6% extrusions, 55.7% rolled and 18.7% castings. Module D = -7.34 kg CO2e per unit. EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered.",Cradle to gate,-7.34 ," EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered. ",1,kg,14,2750,,,,,,10.62451254,0.7589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,1.00,10.62,,,,,,V3.0 Beta,May-19,31% scrap input,,,,,,,,,,,,,,,,,,,,,,,
85b0fc69-c217-4206-a039-a02739e48f06,Aluminium,"Aluminium, General",,"Aluminium, Middle East","This data has been derived from the world aluminium LCA's. They have produced LCA reports for Europe, North America and worldwide aluminium. Modelled at worldwide average scrap input of 31%, to avoid market distortions. Modelled with 25.6% extrusions, 55.7% rolled and 18.7% castings. Module D = -7.48 kg CO2e per unit. EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered.",Cradle to gate,-7.48 ," EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered. ",1,kg,15,2750,,,,,,10.80980016,0.7207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,1.00,10.81,,,,,,V3.0 Beta,May-19,31% scrap input,,,,,,,,,,,,,,,,,,,,,,,
5aca9f53-a281-469b-9abb-8b1ec958a0a4,Aluminium,"Aluminium, General",,"Aluminium, Oceania","This data has been derived from the world aluminium LCA's. They have produced LCA reports for Europe, North America and worldwide aluminium. Modelled at worldwide average scrap input of 31%, to avoid market distortions. Modelled with 25.6% extrusions, 55.7% rolled and 18.7% castings. Module D = -8.9 kg CO2e per unit. EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered.",Cradle to gate,-8.90 ," EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered. ",1,kg,16,2750,,,,,,12.75208459,0.7970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,1.00,12.75,,,,,,V3.0 Beta,May-19,31% scrap input,,,,,,,,,,,,,,,,,,,,,,,
0caa909f-ee29-469c-a417-2f6650d75588,Aluminium,"Aluminium, General",,"Aluminium, Other Asia","This data has been derived from the world aluminium LCA's. They have produced LCA reports for Europe, North America and worldwide aluminium. Modelled at worldwide average scrap input of 31%, to avoid market distortions. Modelled with 25.6% extrusions, 55.7% rolled and 18.7% castings. Module D = -11.19 kg CO2e per unit. EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered.",Cradle to gate,-11.19 ," EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered. ",1,kg,17,2750,,,,,,15.8690968,0.9335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,1.00,15.87,,,,,,V3.0 Beta,May-19,31% scrap input,,,,,,,,,,,,,,,,,,,,,,,
77191d2a-abe3-4987-8173-d61bf92990d5,Aluminium,"Aluminium, General",,"Aluminium, Russia","This data has been derived from the world aluminium LCA's. They have produced LCA reports for Europe, North America and worldwide aluminium. Modelled at worldwide average scrap input of 31%, to avoid market distortions. Modelled with 25.6% extrusions, 55.7% rolled and 18.7% castings. Module D = -3.61 kg CO2e per unit. EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered.",Cradle to gate,-3.61 ," EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered. ",1,kg,18,2750,,,,,,5.548323034,0.3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,1.00,5.55,,,,,,V3.0 Beta,May-19,31% scrap input,,,,,,,,,,,,,,,,,,,,,,,
6d8c426f-8a30-49d0-96a2-894330719948,Aluminium,"Aluminium, General",,"Aluminium, South America","This data has been derived from the world aluminium LCA's. They have produced LCA reports for Europe, North America and worldwide aluminium. Modelled at worldwide average scrap input of 31%, to avoid market distortions. Modelled with 25.6% extrusions, 55.7% rolled and 18.7% castings. Module D = -5.65 kg CO2e per unit. EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered.",Cradle to gate,-5.65 ," EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered. ",1,kg,19,2750,,,,,,8.319000554,0.4378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,1.00,8.32,,,,,,V3.0 Beta,May-19,31% scrap input,,,,,,,,,,,,,,,,,,,,,,,
04d19365-41d3-45d4-a76b-5285a7236d62,Aluminium,"Aluminium, General",,"Aluminium, South Korea","This data has been derived from the world aluminium LCA's. They have produced LCA reports for Europe, North America and worldwide aluminium. Modelled at worldwide average scrap input of 31%, to avoid market distortions. Modelled with 25.6% extrusions, 55.7% rolled and 18.7% castings. Module D = -8.31 kg CO2e per unit. EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered.",Cradle to gate,-8.31 ," EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered. ",1,kg,20,2750,,,,,,11.94685321,0.5973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,1.00,11.95,,,,,,V3.0 Beta,May-19,31% scrap input,,,,,,,,,,,,,,,,,,,,,,,
ac6185c5-3cf9-4098-9ea3-b4495c2c4fc9,Aluminium,"Aluminium, General",,"Aluminium, produced in Europe","This data has been derived from the world aluminium LCA's. They have produced LCA reports for Europe, North America and worldwide aluminium. Modelled at worldwide average scrap input of 31%, to avoid market distortions. This entry doesn’t consider aluminium imported into Europe. The aluminium must be made in Europe. Modelled with 25.6% extrusions, 55.7% rolled and 18.7% castings. Module D = -3.64 kg CO2e per unit. EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered.",Cradle to gate,-3.64 ," EOL recovery rate of 83%, based upon worldwide global aluminium flow model and for the building and construction sector. With a 2% material loss yield on the scrap recovered. ",1,kg,21,2750,,,,,,5.583938203,0.2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,1.00,5.58,,,,,,V3.0 Beta,May-19,31% scrap input,,,,,,,,,,,,,,,,,,,,,,,
11315520-7219-4f5e-b547-b6163702f5e5,Asphalt,"Asphalt, General",,"Asphalt, 3% (bitumen) binder content (by mass)","Straight run bitumen content by mass. Using ICE DB average aggregates. Cradle to mixed asphalt. Includes asphalt mixing energy (which was estimated based upon MPA sustainable development data, but had to be converted to an all 3 scopes emissions factor - the MPA metrics do not include scope 3 emissions), transport of constituents by road to asphalt plant (assumed 250km for bitumen. 27.7 miles for aggregates [Ref: MPA Sustainable Development Report 2018]) and embodied carbon of ingredients. The transport of mixed asphalt to site is not included, e.g. cradle to mixed asphalt boundary. Density is for compacted asphalt. Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,tonnes,1000,2350,,,,,,50.09113047,0.0501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,1.00,50.09,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
8ef6b7d8-efee-4e4f-b7c0-47b931af0086,Asphalt,"Asphalt, General",,"Asphalt, 3.5% binder content","Straight run bitumen content by mass. Using ICE DB average aggregates. Cradle to mixed asphalt. Includes asphalt mixing energy (which was estimated based upon MPA sustainable development data, but had to be converted to an all 3 scopes emissions factor - the MPA metrics do not include scope 3 emissions), transport of constituents by road to asphalt plant (assumed 250km for bitumen. 27.7 miles for aggregates [Ref: MPA Sustainable Development Report 2018]) and embodied carbon of ingredients. The transport of mixed asphalt to site is not included, e.g. cradle to mixed asphalt boundary. Density is for compacted asphalt. Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,tonnes,1000,2350,,,,,,51.12528323,0.0511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,2.00,51.13,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
0ac4e0db-0c89-4ddd-b125-6764d5644471,Asphalt,"Asphalt, General",,"Asphalt, 4% binder content","Straight run bitumen content by mass. Using ICE DB average aggregates. Cradle to mixed asphalt. Includes asphalt mixing energy (which was estimated based upon MPA sustainable development data, but had to be converted to an all 3 scopes emissions factor - the MPA metrics do not include scope 3 emissions), transport of constituents by road to asphalt plant (assumed 250km for bitumen. 27.7 miles for aggregates [Ref: MPA Sustainable Development Report 2018]) and embodied carbon of ingredients. The transport of mixed asphalt to site is not included, e.g. cradle to mixed asphalt boundary. Density is for compacted asphalt. Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,tonnes,1000,2350,,,,,,52.15943598,0.0522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,3.00,52.16,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
4da2e83d-ada7-400e-8879-d19b54bd05d6,Asphalt,"Asphalt, General",,"Asphalt, 4.5% binder content","Straight run bitumen content by mass. Using ICE DB average aggregates. Cradle to mixed asphalt. Includes asphalt mixing energy (which was estimated based upon MPA sustainable development data, but had to be converted to an all 3 scopes emissions factor - the MPA metrics do not include scope 3 emissions), transport of constituents by road to asphalt plant (assumed 250km for bitumen. 27.7 miles for aggregates [Ref: MPA Sustainable Development Report 2018]) and embodied carbon of ingredients. The transport of mixed asphalt to site is not included, e.g. cradle to mixed asphalt boundary. Density is for compacted asphalt. Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,tonnes,1000,2350,,,,,,53.19358873,0.0532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,4.00,53.19,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
99229e40-4e9c-497e-b6d6-6c165374f159,Asphalt,"Asphalt, General",,"Asphalt, 5% binder content","Straight run bitumen content by mass. Using ICE DB average aggregates. Cradle to mixed asphalt. Includes asphalt mixing energy (which was estimated based upon MPA sustainable development data, but had to be converted to an all 3 scopes emissions factor - the MPA metrics do not include scope 3 emissions), transport of constituents by road to asphalt plant (assumed 250km for bitumen. 27.7 miles for aggregates [Ref: MPA Sustainable Development Report 2018]) and embodied carbon of ingredients. The transport of mixed asphalt to site is not included, e.g. cradle to mixed asphalt boundary. Density is for compacted asphalt. Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,tonnes,1000,2350,,,,,,54.22774149,0.0542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,5.00,54.23,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
08563f44-9dcf-4de4-927e-12e141e63362,Asphalt,"Asphalt, General",,"Asphalt, 5.5% binder content","Straight run bitumen content by mass. Using ICE DB average aggregates. Cradle to mixed asphalt. Includes asphalt mixing energy (which was estimated based upon MPA sustainable development data, but had to be converted to an all 3 scopes emissions factor - the MPA metrics do not include scope 3 emissions), transport of constituents by road to asphalt plant (assumed 250km for bitumen. 27.7 miles for aggregates [Ref: MPA Sustainable Development Report 2018]) and embodied carbon of ingredients. The transport of mixed asphalt to site is not included, e.g. cradle to mixed asphalt boundary. Density is for compacted asphalt. Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,tonnes,1000,2350,,,,,,55.26189424,0.0553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,6.00,55.26,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
457f6d07-c809-4faa-959a-c89528831b90,Asphalt,"Asphalt, General",,"Asphalt, 6% binder content","Straight run bitumen content by mass. Using ICE DB average aggregates. Cradle to mixed asphalt. Includes asphalt mixing energy (which was estimated based upon MPA sustainable development data, but had to be converted to an all 3 scopes emissions factor - the MPA metrics do not include scope 3 emissions), transport of constituents by road to asphalt plant (assumed 250km for bitumen. 27.7 miles for aggregates [Ref: MPA Sustainable Development Report 2018]) and embodied carbon of ingredients. The transport of mixed asphalt to site is not included, e.g. cradle to mixed asphalt boundary. Density is for compacted asphalt. Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,tonnes,1000,2350,,,,,,56.29604699,0.0563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,7.00,56.30,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
df8f8a89-1cea-4293-a9bd-0961b6e563e2,Asphalt,"Asphalt, General",,"Asphalt, 6.5% binder content","Straight run bitumen content by mass. Using ICE DB average aggregates. Cradle to mixed asphalt. Includes asphalt mixing energy (which was estimated based upon MPA sustainable development data, but had to be converted to an all 3 scopes emissions factor - the MPA metrics do not include scope 3 emissions), transport of constituents by road to asphalt plant (assumed 250km for bitumen. 27.7 miles for aggregates [Ref: MPA Sustainable Development Report 2018]) and embodied carbon of ingredients. The transport of mixed asphalt to site is not included, e.g. cradle to mixed asphalt boundary. Density is for compacted asphalt. Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,tonnes,1000,2350,,,,,,57.33019975,0.0573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,8.00,57.33,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
0717fee2-3a6a-4371-8bbd-34f628aabae6,Asphalt,"Asphalt, General",,"Asphalt, 7% binder content","Straight run bitumen content by mass. Using ICE DB average aggregates. Cradle to mixed asphalt. Includes asphalt mixing energy (which was estimated based upon MPA sustainable development data, but had to be converted to an all 3 scopes emissions factor - the MPA metrics do not include scope 3 emissions), transport of constituents by road to asphalt plant (assumed 250km for bitumen. 27.7 miles for aggregates [Ref: MPA Sustainable Development Report 2018]) and embodied carbon of ingredients. The transport of mixed asphalt to site is not included, e.g. cradle to mixed asphalt boundary. Density is for compacted asphalt. Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,tonnes,1000,2350,,,,,,58.3643525,0.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,9.00,58.36,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
072ffa9d-d0b4-4e8c-b6ab-e70eff7867ad,Asphalt,"Asphalt, for roads",,"Road surface, asphalt, 3% (bitumen) binder content (by mass)","Surface or binder course, at the stated average straight run bitumen content by mass. Cradle to constructed road surface. Using ICE DB average aggregates. Includes embodied carbon of ingredients. Also includes transport of mixed asphalt to site, distance 30.2 miles [Ref: Mineral Products Association, Sustainable Development Report 2018]. Density is for compacted asphalt. Includes road laying and compacting energy [Ref: TRL, report PRP575 (V4), Protocol for the calculation of whole life cycle greenhouse gas emissions generated by asphalt, M Wayman et al., 2014.]. Assumed 1% waste during road construction (assumption - specific data was not available). Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,"1 m2, per 100mm depth surface or binder course",0.235,2350,,,,,,14.19726303,60.4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,10.00,14.20,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
c5acffc1-f327-4120-a87c-323de7b2175c,Asphalt,"Asphalt, for roads",,"Road surface, asphalt, 3.5% binder content","Surface or binder course, at the stated average straight run bitumen content by mass. Cradle to constructed road surface. Using ICE DB average aggregates. Includes embodied carbon of ingredients. Also includes transport of mixed asphalt to site, distance 30.2 miles [Ref: Mineral Products Association, Sustainable Development Report 2018]. Density is for compacted asphalt. Includes road laying and compacting energy [Ref: TRL, report PRP575 (V4), Protocol for the calculation of whole life cycle greenhouse gas emissions generated by asphalt, M Wayman et al., 2014.]. Assumed 1% waste during road construction (assumption - specific data was not available). Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,"1 m2, per 100mm depth surface or binder course",0.235,2350,,,,,,14.44271919,61.4584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,11.00,14.44,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
e0119c04-8f2e-4a0e-92d8-962f88476f0a,Asphalt,"Asphalt, for roads",,"Road surface, asphalt, 4% binder content","Surface or binder course, at the stated average straight run bitumen content by mass. Cradle to constructed road surface. Using ICE DB average aggregates. Includes embodied carbon of ingredients. Also includes transport of mixed asphalt to site, distance 30.2 miles [Ref: Mineral Products Association, Sustainable Development Report 2018]. Density is for compacted asphalt. Includes road laying and compacting energy [Ref: TRL, report PRP575 (V4), Protocol for the calculation of whole life cycle greenhouse gas emissions generated by asphalt, M Wayman et al., 2014.]. Assumed 1% waste during road construction (assumption - specific data was not available). Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,"1 m2, per 100mm depth surface or binder course",0.235,2350,,,,,,14.68817534,62.5029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,12.00,14.69,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
438ba4f4-b169-4bfa-8759-5b55cf8cb672,Asphalt,"Asphalt, for roads",,"Road surface, asphalt, 4.5% binder content","Surface or binder course, at the stated average straight run bitumen content by mass. Cradle to constructed road surface. Using ICE DB average aggregates. Includes embodied carbon of ingredients. Also includes transport of mixed asphalt to site, distance 30.2 miles [Ref: Mineral Products Association, Sustainable Development Report 2018]. Density is for compacted asphalt. Includes road laying and compacting energy [Ref: TRL, report PRP575 (V4), Protocol for the calculation of whole life cycle greenhouse gas emissions generated by asphalt, M Wayman et al., 2014.]. Assumed 1% waste during road construction (assumption - specific data was not available). Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,"1 m2, per 100mm depth surface or binder course",0.235,2350,,,,,,14.9336315,63.5474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,13.00,14.93,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
cfa629b7-74fa-4586-9903-6ff1bc4171a9,Asphalt,"Asphalt, for roads",,"Road surface,  asphalt, 5% binder content","Surface or binder course, at the stated average straight run bitumen content by mass. Cradle to constructed road surface. Using ICE DB average aggregates. Includes embodied carbon of ingredients. Also includes transport of mixed asphalt to site, distance 30.2 miles [Ref: Mineral Products Association, Sustainable Development Report 2018]. Density is for compacted asphalt. Includes road laying and compacting energy [Ref: TRL, report PRP575 (V4), Protocol for the calculation of whole life cycle greenhouse gas emissions generated by asphalt, M Wayman et al., 2014.]. Assumed 1% waste during road construction (assumption - specific data was not available). Embodied carbon of bitumen from EuroBitume, 2012.",Cradle to gate,,,1,"1 m2, per 100mm depth surface or binder course",0.235,2350,,,,,,15.17908765,64.5919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,2.00,5.00,5.00,2.00,19.00,N/A,76%,,No,14.00,15.18,,,,,,V3.0 Beta,May-19,,,,,,,,,,,,,,,,,,,,,,,,
